Data,Timestamp,Temperatura,Umidade,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,Horas de Trabalho,Falha
2016-12-20 03:00:00,1482202800,60,82,882,2,2,1972,450,762,1912,170,1365,464,1955,882,554,546,534,317,No
2016-12-20 04:00:00,1482206400,68,77,1489,3,1,670,1208,504,1264,1980,1271,1237,1983,545,869,198,1304,318,No
2016-12-20 05:00:00,1482210000,65,82,1929,3,2,544,1576,1095,1003,825,252,831,254,181,1072,958,1367,319,No
2016-12-20 06:00:00,1482213600,61,77,660,3,1,823,929,1692,464,1918,633,706,1282,210,1787,1162,1371,320,No
2016-12-20 07:00:00,1482217200,67,85,1661,2,2,1801,1943,464,1906,567,909,711,784,1837,790,1474,1795,321,No
2016-12-20 08:00:00,1482220800,67,83,1090,3,0,1391,264,1501,383,431,798,1927,1969,1732,1775,1398,882,322,No
2016-12-20 09:00:00,1482224400,60,79,203,2,1,756,624,181,690,992,1470,254,1346,817,684,1167,1785,323,No
2016-12-20 10:00:00,1482228000,68,80,525,0,2,1745,1810,242,410,192,1920,1206,942,1711,1868,1864,1719,324,No
2016-12-20 11:00:00,1482231600,68,75,1320,0,1,1384,1853,609,1200,1681,1715,1275,1472,861,378,1886,549,325,No
2016-12-20 12:00:00,1482235200,63,85,174,3,2,1257,1542,743,1204,1090,1291,586,1627,973,1851,1551,1884,326,No
2016-12-20 13:00:00,1482238800,60,80,1162,1,1,391,707,1633,1227,1486,968,1486,484,538,1293,553,677,327,No
2016-12-20 14:00:00,1482242400,60,84,1029,3,1,1284,1527,513,259,911,1197,952,575,225,1232,1235,1458,328,No
2016-12-20 15:00:00,1482246000,65,78,362,1,0,1777,923,1778,179,1246,839,1367,272,822,632,1811,1258,329,No
2016-12-20 16:00:00,1482249600,62,75,564,1,2,1202,466,903,1005,963,1644,1072,1650,1294,825,1597,1651,330,No
2016-12-20 17:00:00,1482253200,65,84,501,2,2,1214,1016,1420,1292,920,695,1631,1160,1439,869,1084,1033,331,No
2016-12-20 18:00:00,1482256800,62,78,273,0,0,1099,470,301,895,169,380,985,1498,1180,1484,179,321,332,No
2016-12-20 19:00:00,1482260400,68,82,1689,1,0,1336,1434,1685,882,1202,620,1755,1202,913,680,441,1894,333,No
2016-12-20 20:00:00,1482264000,63,82,942,2,1,1866,1341,1302,1857,323,1754,665,277,793,1965,1842,328,334,No
2016-12-20 21:00:00,1482267600,67,82,1556,2,0,971,430,1375,1203,1426,164,523,1560,1949,1346,1589,1433,335,No
2016-12-20 22:00:00,1482271200,64,79,853,1,0,1993,1548,426,227,654,435,1045,879,1599,688,600,1407,336,No
2016-12-20 23:00:00,1482274800,66,78,378,1,0,1885,1981,895,200,380,1904,985,968,1671,1558,909,1138,337,No
2016-12-21 00:00:00,1482278400,64,85,1239,1,0,1312,1582,689,1984,1970,1385,981,326,1336,703,384,1056,338,No
2016-12-21 01:00:00,1482282000,62,85,158,2,1,1887,377,1453,1032,486,1734,1024,1811,1721,236,1606,309,339,No
2016-12-21 02:00:00,1482285600,60,80,1546,1,1,1454,971,1263,1613,1439,1246,893,751,1985,710,416,1097,340,No
2016-12-21 03:00:00,1482289200,61,81,532,1,1,159,1190,1023,1981,163,466,1661,480,346,728,959,1542,341,No
2016-12-21 04:00:00,1482292800,61,77,587,3,2,1141,345,649,369,1179,1607,1160,1053,1723,1149,852,1308,342,No
2016-12-21 05:00:00,1482296400,65,82,820,0,2,781,1389,1710,1224,1582,1368,405,994,604,770,1957,876,343,No
2016-12-21 06:00:00,1482300000,68,83,698,3,2,296,1865,241,868,1902,759,566,891,211,1960,1233,1321,344,No
2016-12-21 07:00:00,1482303600,68,75,757,0,0,1573,1860,556,1000,956,673,1591,1886,620,1402,1221,774,345,No
2016-12-21 08:00:00,1482307200,61,80,464,2,0,1837,1015,1978,1321,1475,1557,313,1375,542,1746,1513,916,346,No
2016-12-21 09:00:00,1482310800,67,77,1484,3,2,1866,637,1228,1613,1350,1037,373,1676,1065,403,1605,1095,347,No
2016-12-21 10:00:00,1482314400,60,82,1747,2,2,1112,946,1474,1967,282,1299,1777,396,1933,1505,1975,643,348,No
2016-12-21 11:00:00,1482318000,60,78,1902,1,2,359,311,1779,1746,1380,1323,635,545,845,698,1820,700,349,No
2016-12-21 12:00:00,1482321600,65,81,1319,3,0,742,1576,1207,1870,1028,1702,796,763,1865,698,1320,692,350,No
2016-12-21 13:00:00,1482325200,60,84,1582,3,1,1429,1581,1843,1752,1258,1595,156,1116,308,283,1676,1315,351,No
2016-12-21 14:00:00,1482328800,62,79,312,2,0,765,1035,272,1815,1084,1597,1491,1049,1960,517,1991,1960,352,No
2016-12-21 15:00:00,1482332400,60,85,488,3,2,1027,520,737,1884,1068,696,1182,714,1736,1458,1244,1358,353,No
2016-12-21 16:00:00,1482336000,60,80,979,1,2,1852,984,1999,1474,212,1076,911,1453,860,939,1651,1152,354,No
2016-12-21 17:00:00,1482339600,64,80,1165,3,0,949,410,1937,541,880,164,1245,431,950,1574,1059,332,355,No
2016-12-21 18:00:00,1482343200,60,79,909,0,2,392,1847,701,1868,1130,1731,751,1073,910,1401,1991,379,356,No
2016-12-21 19:00:00,1482346800,67,82,1976,3,2,782,716,1356,1198,1322,1657,826,641,207,1368,1093,1176,357,No
2016-12-21 20:00:00,1482350400,66,77,875,2,1,967,1380,693,1707,334,762,532,1086,712,970,946,1393,358,No
2016-12-21 21:00:00,1482354000,66,81,420,1,1,1463,1080,1156,1886,202,1190,686,1846,621,321,196,1900,359,No
2016-12-21 22:00:00,1482357600,65,78,1883,0,1,1098,1039,296,1314,730,400,1438,1574,656,448,208,1990,360,No
2016-12-21 23:00:00,1482361200,64,84,277,1,1,402,907,1293,1372,1759,1819,214,1283,1254,170,1491,170,361,No
2016-12-22 00:00:00,1482364800,62,83,942,0,0,1479,1704,188,1864,928,356,233,1535,828,924,518,1524,362,No
2016-12-22 01:00:00,1482368400,63,81,862,1,1,566,893,211,1548,440,855,1887,166,1160,1173,334,579,363,No
2016-12-22 02:00:00,1482372000,66,85,869,0,0,841,1585,514,746,1265,300,1330,1842,1384,964,795,1619,364,No
2016-12-22 03:00:00,1482375600,66,75,755,0,1,476,1049,588,375,836,617,304,1666,190,1882,537,799,365,No
2016-12-22 04:00:00,1482379200,62,83,710,1,0,1936,1636,1362,378,1184,1463,1920,1738,465,807,252,601,366,No
2016-12-22 05:00:00,1482382800,65,79,164,3,0,1234,1719,583,1779,1911,1836,1574,1242,733,313,167,1054,367,No
2016-12-22 06:00:00,1482386400,61,82,298,0,2,1133,462,983,846,1535,1715,328,1426,980,788,1114,181,368,No
2016-12-22 07:00:00,1482390000,62,81,1734,0,1,397,979,953,817,1973,1010,923,909,755,1786,1560,900,369,No
2016-12-22 08:00:00,1482393600,66,77,742,2,2,176,1480,679,1254,662,254,1857,1442,811,1714,1572,1131,370,No
2016-12-22 09:00:00,1482397200,66,85,1499,3,1,297,403,521,842,515,1527,1284,1155,1301,840,1490,1211,371,No
2016-12-22 10:00:00,1482400800,64,83,168,1,2,1653,463,912,1425,338,1423,932,1195,1622,1404,1618,612,372,No
2016-12-22 11:00:00,1482404400,67,81,1284,3,0,210,571,1527,467,1971,525,1269,1826,627,801,536,157,373,No
2016-12-22 12:00:00,1482408000,65,76,501,2,2,1856,1008,667,1639,805,471,1842,1329,1805,1518,478,1294,374,No
2016-12-22 13:00:00,1482411600,60,80,312,3,2,347,1665,304,814,1338,1913,514,2004,1923,887,1227,1503,375,No
2016-12-22 14:00:00,1482415200,63,82,1294,3,1,1473,1754,1915,509,1656,1551,1662,619,1314,370,320,234,376,No
2016-12-22 15:00:00,1482418800,63,78,1802,3,0,644,1013,1687,1802,1040,860,919,1713,1946,327,847,1804,377,No
2016-12-22 16:00:00,1482422400,61,84,506,0,2,1151,1081,434,1154,925,1029,1831,1325,320,1800,1343,546,378,No
2016-12-22 17:00:00,1482426000,66,84,1444,0,2,446,746,1562,1092,1776,1721,1260,1071,627,1663,1663,1710,379,No
2016-12-22 18:00:00,1482429600,65,84,1040,1,1,1038,608,1583,1346,793,996,1232,1581,1609,1225,1717,1608,380,No
2016-12-22 19:00:00,1482433200,65,78,838,2,1,536,1975,826,678,1519,1502,468,421,1230,1959,1187,1783,381,No
2016-12-22 20:00:00,1482436800,63,83,889,3,0,1190,905,1794,661,1576,249,1725,567,435,1167,1764,971,382,No
2016-12-22 21:00:00,1482440400,62,78,351,0,0,1425,1881,1248,1083,248,1963,963,1019,461,1143,705,1690,383,No
2016-12-22 22:00:00,1482444000,62,85,351,1,2,1845,917,1161,509,489,720,1203,1888,1759,1905,1528,1262,384,No
2016-12-22 23:00:00,1482447600,63,76,715,0,1,1933,1876,590,1537,1715,528,1388,1945,172,340,1061,1541,385,No
2016-12-23 00:00:00,1482451200,60,79,570,0,0,830,358,398,308,271,266,1950,1636,1426,405,188,950,386,No
2016-12-23 01:00:00,1482454800,66,78,282,2,1,456,1757,1315,1769,1921,1383,186,1033,1849,376,818,1623,387,No
2016-12-23 02:00:00,1482458400,65,80,912,2,0,1848,365,314,1639,731,1416,430,1596,525,1383,353,998,388,No
2016-12-23 03:00:00,1482462000,66,83,1137,3,0,773,738,574,185,1703,1392,1404,1608,1508,1464,179,1222,389,No
2016-12-23 04:00:00,1482465600,67,75,1537,1,1,1332,1663,1950,1897,677,1010,1759,313,451,1925,877,869,390,No
2016-12-23 05:00:00,1482469200,68,82,1729,0,0,723,1588,1697,1321,1873,807,1752,221,697,211,854,397,391,No
2016-12-23 06:00:00,1482472800,68,81,1272,2,0,1103,1283,1549,1149,903,1489,1853,166,1870,348,1455,1649,392,No
2016-12-23 07:00:00,1482476400,67,78,242,3,0,267,786,727,1225,280,173,1347,1470,744,1483,1960,445,393,No
2016-12-23 08:00:00,1482480000,64,76,1658,2,0,1920,1470,942,1089,314,1489,467,1976,1802,465,813,994,394,No
2016-12-23 09:00:00,1482483600,64,84,1641,3,2,872,1844,358,1192,1239,1483,492,972,221,542,195,609,395,No
2016-12-23 10:00:00,1482487200,64,75,603,2,1,1578,1258,937,629,387,808,911,465,1409,1887,752,1927,396,No
2016-12-23 11:00:00,1482490800,67,79,620,1,2,1101,912,380,2005,1751,526,479,181,379,480,572,644,397,No
2016-12-23 12:00:00,1482494400,67,82,1283,3,1,365,822,1187,955,753,887,1193,1678,1385,1643,497,630,398,No
2016-12-23 13:00:00,1482498000,62,78,1377,3,2,1254,407,735,1083,1108,1996,692,1701,804,477,1306,806,399,No
2016-12-23 14:00:00,1482501600,63,82,858,1,0,1602,1401,1134,568,1240,1189,1700,1854,299,1635,1376,2011,400,No
2016-12-23 15:00:00,1482505200,64,83,1199,0,2,1142,435,721,1904,1730,192,971,359,898,1734,768,799,401,No
2016-12-23 16:00:00,1482508800,62,79,577,3,0,1755,967,328,948,245,1222,646,886,339,1078,630,1664,402,No
2016-12-23 17:00:00,1482512400,65,80,1853,3,1,430,1566,1956,853,1802,1282,559,619,1110,556,1090,1294,403,No
2016-12-23 18:00:00,1482516000,64,80,427,2,0,1071,646,984,1784,294,1589,1004,631,630,273,1313,628,404,No
2016-12-23 19:00:00,1482519600,66,82,1038,0,0,1628,210,448,167,921,1231,1469,1610,1632,1068,1298,954,405,No
2016-12-23 20:00:00,1482523200,67,82,811,2,1,233,511,1520,863,720,244,935,1272,1120,1309,568,995,406,No
2016-12-23 21:00:00,1482526800,66,76,1540,0,1,1444,1765,882,829,739,1910,559,1064,697,610,1121,488,407,No
2016-12-23 22:00:00,1482530400,64,82,301,2,1,694,347,583,1726,320,1618,1886,1337,430,1908,944,1801,408,No
2016-12-23 23:00:00,1482534000,68,78,1327,1,2,357,1601,1330,1310,1291,1929,1209,715,1852,1753,1850,800,409,No
2016-12-24 00:00:00,1482537600,65,84,1293,0,1,1059,1080,821,556,1365,244,279,1262,1383,1492,694,1842,410,No
2016-12-24 01:00:00,1482541200,63,80,376,0,0,1768,1914,767,1606,1734,456,1569,1926,1753,891,1540,683,411,Yes
2016-12-24 02:00:00,1482544800,62,80,1064,2,1,178,676,1462,668,435,1304,1883,1436,1329,1674,389,1245,1,No
2016-12-24 03:00:00,1482548400,61,80,1126,0,0,1621,172,647,1459,417,727,2003,1629,249,1407,869,509,2,No
2016-12-24 04:00:00,1482552000,65,81,284,0,1,1535,928,1315,447,1186,461,763,1554,590,1849,180,748,3,No
2016-12-24 05:00:00,1482555600,64,75,1864,3,0,836,987,480,485,1267,1905,888,1321,1732,1308,1434,597,4,No
2016-12-24 06:00:00,1482559200,62,83,1073,2,1,869,1286,539,1308,1002,1725,1103,1489,1665,1772,1451,1803,5,No
2016-12-24 07:00:00,1482562800,63,75,1080,2,2,1047,1397,832,556,1363,1879,1645,744,605,1490,1057,1307,6,No
2016-12-24 08:00:00,1482566400,68,85,542,3,2,1380,1509,977,1029,583,2011,1512,1891,523,722,1838,1379,7,No
2016-12-24 09:00:00,1482570000,61,78,1312,0,1,924,1374,1174,533,457,1811,1230,1961,1380,1072,1354,410,8,No
2016-12-24 10:00:00,1482573600,61,77,1782,1,0,1132,577,417,1821,1144,774,1657,593,732,1821,230,279,9,No
2016-12-24 11:00:00,1482577200,64,85,1880,0,0,376,732,867,1616,1704,682,1193,621,408,735,1769,340,10,No
2016-12-24 12:00:00,1482580800,65,85,1599,3,2,1747,1006,970,1873,1747,750,239,375,563,957,1808,1645,11,No
2016-12-24 13:00:00,1482584400,64,78,1476,3,2,1027,258,348,1305,1755,1626,1115,1582,1521,1477,725,211,12,No
2016-12-24 14:00:00,1482588000,68,84,676,2,0,1931,160,813,371,1240,1201,668,1556,1521,1088,653,1522,13,No
2016-12-24 15:00:00,1482591600,68,77,277,1,2,1170,1245,1176,577,1825,1292,1912,817,697,1358,1961,1306,14,No
2016-12-24 16:00:00,1482595200,65,77,1371,0,1,1285,1475,1908,697,275,1931,1809,858,682,839,1381,585,15,No
2016-12-24 17:00:00,1482598800,64,77,387,1,0,1575,1738,1095,1805,372,1712,464,812,1586,407,364,1816,16,No
2016-12-24 18:00:00,1482602400,64,76,1968,1,2,1957,1024,1339,1098,722,1365,756,1477,1040,1142,642,1652,17,No
2016-12-24 19:00:00,1482606000,62,78,1276,1,1,1430,381,753,1004,1748,1927,1598,932,521,936,1476,453,18,No
2016-12-24 20:00:00,1482609600,65,82,1843,2,0,1972,860,856,1719,1487,1348,476,405,1046,1491,1239,1045,19,No
2016-12-24 21:00:00,1482613200,60,84,1971,2,0,356,454,1456,1959,1740,442,328,669,1133,1566,476,910,20,No
2016-12-24 22:00:00,1482616800,61,81,1457,2,2,1427,864,1633,1473,1502,645,1297,1069,1448,1157,1762,958,21,No
2016-12-24 23:00:00,1482620400,63,79,174,2,1,1036,1463,1114,233,562,855,1342,352,1053,979,1243,1344,22,No
2016-12-25 00:00:00,1482624000,64,76,214,0,0,274,1597,924,1793,415,1952,1811,1953,1606,886,1860,1783,23,No
2016-12-25 01:00:00,1482627600,64,76,1072,2,0,1946,999,205,267,1427,1132,876,842,284,1306,937,1948,24,No
2016-12-25 02:00:00,1482631200,64,84,640,0,1,159,752,1821,304,1560,854,1595,954,290,901,1463,726,25,No
2016-12-25 03:00:00,1482634800,68,75,1045,3,0,801,1537,429,1162,2007,1576,1592,372,1817,588,1681,1590,26,No
2016-12-25 04:00:00,1482638400,66,77,441,2,0,473,1263,931,255,1310,827,1367,1661,1910,218,1117,1498,27,No
2016-12-25 05:00:00,1482642000,63,85,574,1,2,266,437,499,232,1977,643,1605,1408,1442,884,826,1866,28,No
2016-12-25 06:00:00,1482645600,60,83,1914,0,2,420,1099,1815,342,1515,963,738,971,1345,1523,1386,672,29,No
2016-12-25 07:00:00,1482649200,67,83,1300,3,0,996,943,1847,1639,268,797,719,1837,603,328,418,866,30,No
2016-12-25 08:00:00,1482652800,66,77,662,3,0,1850,1977,692,1037,1866,1207,1321,1910,1473,1812,1702,548,31,No
2016-12-25 09:00:00,1482656400,64,75,243,2,2,1033,300,1350,959,1387,745,1499,1421,1671,1288,931,308,32,No
2016-12-25 10:00:00,1482660000,63,84,386,1,0,1684,249,1744,1565,636,1928,919,1200,856,901,1765,1851,33,No
2016-12-25 11:00:00,1482663600,60,76,396,0,2,1724,1569,1454,1544,1136,231,1890,348,1615,247,1316,664,34,No
2016-12-25 12:00:00,1482667200,67,77,1531,1,1,1079,225,1652,1392,1694,1372,1358,776,993,1203,1685,342,35,No
2016-12-25 13:00:00,1482670800,68,85,1824,2,1,839,801,1251,1850,1936,477,1578,1001,516,995,1350,756,36,No
2016-12-25 14:00:00,1482674400,62,83,723,3,2,1833,1789,1323,1535,1293,1871,897,262,684,1374,1919,1698,37,No
2016-12-25 15:00:00,1482678000,63,75,526,1,2,1661,947,1346,441,1837,1709,1079,495,695,862,504,1574,38,No
2016-12-25 16:00:00,1482681600,61,85,1360,3,2,523,1925,1845,1431,223,236,1070,1385,1494,1600,1845,1121,39,No
2016-12-25 17:00:00,1482685200,62,79,1111,2,2,843,1428,1950,234,1426,699,564,920,327,425,420,223,40,No
2016-12-25 18:00:00,1482688800,64,80,814,0,1,1954,1148,330,1052,363,360,1068,1416,1521,1520,1425,656,41,No
2016-12-25 19:00:00,1482692400,62,77,1562,2,2,1940,395,1183,1776,329,1936,893,1941,1039,1684,1778,603,42,No
2016-12-25 20:00:00,1482696000,66,79,366,2,2,1789,1252,921,1071,1496,294,1478,494,239,1721,1166,326,43,No
2016-12-25 21:00:00,1482699600,61,85,486,3,1,756,367,1719,1696,1002,1306,366,1931,311,865,855,999,44,No
2016-12-25 22:00:00,1482703200,63,75,1826,0,0,1042,1524,623,674,1694,1578,490,866,1117,1763,1309,1074,45,No
2016-12-25 23:00:00,1482706800,68,78,1367,3,0,1851,1313,1658,404,491,1307,1336,945,1181,491,1939,229,46,No
2016-12-26 00:00:00,1482710400,65,83,745,3,2,346,392,1736,1032,1098,1027,1743,356,1089,650,1155,1923,47,No
2016-12-26 01:00:00,1482714000,64,81,335,3,1,1977,270,1786,859,1698,342,1937,1153,1189,392,1100,315,48,No
2016-12-26 02:00:00,1482717600,63,76,1024,3,2,858,1613,1556,1453,415,370,307,1182,1132,754,528,1088,49,No
2016-12-26 03:00:00,1482721200,66,77,1337,1,1,1205,1151,1554,1246,1230,695,1614,832,232,1433,266,1634,50,No
2016-12-26 04:00:00,1482724800,61,81,956,1,2,1529,444,703,1084,343,1643,1305,1761,1212,346,1575,775,51,No
2016-12-26 05:00:00,1482728400,60,75,217,3,2,816,405,280,1869,366,1971,468,965,905,276,1723,328,52,No
2016-12-26 06:00:00,1482732000,66,81,703,0,1,895,637,1032,1940,843,1938,257,182,433,1597,805,1025,53,No
2016-12-26 07:00:00,1482735600,65,85,722,3,0,1494,1264,222,1225,1485,1762,1412,1981,1400,1972,1290,776,54,No
2016-12-26 08:00:00,1482739200,62,77,784,3,1,1795,1963,1220,911,1780,653,887,583,254,1796,1934,1015,55,No
2016-12-26 09:00:00,1482742800,68,81,930,2,2,1626,711,1425,658,487,1822,307,1362,1322,384,670,299,56,No
2016-12-26 10:00:00,1482746400,65,81,1767,1,2,399,990,1193,1477,1273,491,512,492,1757,846,1391,518,57,No
2016-12-26 11:00:00,1482750000,67,83,162,3,2,1302,438,691,1262,1448,1219,1025,1320,1652,571,1540,1272,58,No
2016-12-26 12:00:00,1482753600,65,76,879,0,0,1430,551,456,224,1371,707,1585,294,1108,1380,1711,209,59,No
2016-12-26 13:00:00,1482757200,68,76,1843,2,0,299,1145,607,1085,591,1038,1791,1773,286,190,1032,1225,60,No
2016-12-26 14:00:00,1482760800,64,79,1265,3,2,798,1473,1771,1136,971,465,1784,1582,1040,736,1655,2004,61,No
2016-12-26 15:00:00,1482764400,67,84,450,2,0,1210,843,797,1042,1000,1304,1651,1111,712,655,1939,411,62,No
2016-12-26 16:00:00,1482768000,66,81,1614,0,0,410,269,1594,1512,1700,1180,815,750,1562,1139,1729,1002,63,No
2016-12-26 17:00:00,1482771600,64,83,790,3,1,675,980,1205,196,1825,1570,446,223,1283,1015,1078,845,64,No
2016-12-26 18:00:00,1482775200,68,80,1860,1,1,1785,1782,1869,370,697,1557,1422,1768,1276,244,887,185,65,No
2016-12-26 19:00:00,1482778800,67,81,361,3,1,506,1781,1865,734,1934,362,270,1825,1937,1603,1391,597,66,No
2016-12-26 20:00:00,1482782400,68,85,294,3,1,1417,991,1660,1279,1768,1054,1416,2003,884,256,546,767,67,No
2016-12-26 21:00:00,1482786000,67,76,1693,2,0,341,719,889,795,160,374,308,643,221,1197,1799,1826,68,No
2016-12-26 22:00:00,1482789600,62,80,174,2,0,1103,490,238,1741,1987,749,1724,1174,537,1026,410,1246,69,No
2016-12-26 23:00:00,1482793200,65,75,1479,0,0,206,1442,1852,678,1265,175,1529,464,1989,439,1459,428,70,No
2016-12-27 00:00:00,1482796800,62,80,634,0,0,420,1603,708,939,989,197,494,948,1218,667,251,1517,71,No
2016-12-27 01:00:00,1482800400,62,85,1400,3,0,827,1124,836,174,1177,1827,570,1749,1560,1468,1438,488,72,No
2016-12-27 02:00:00,1482804000,62,81,1384,3,0,1604,875,988,1027,1789,428,1651,1837,940,265,1111,1981,73,No
2016-12-27 03:00:00,1482807600,65,84,1222,2,2,1671,1191,1887,1464,1463,664,516,1289,992,1596,1620,486,74,No
2016-12-27 04:00:00,1482811200,62,75,1713,2,2,591,401,1081,794,1047,1187,968,975,1061,714,484,1901,75,No
2016-12-27 05:00:00,1482814800,64,78,1734,2,0,1788,979,1063,1167,421,1853,1346,416,677,1390,450,1332,76,No
2016-12-27 06:00:00,1482818400,63,81,375,2,2,454,1446,253,304,903,1601,410,463,1823,793,359,1475,77,No
2016-12-27 07:00:00,1482822000,62,80,1645,0,0,941,1533,1239,1294,760,1193,1280,1583,737,544,369,873,78,No
2016-12-27 08:00:00,1482825600,66,82,622,1,2,1340,862,240,815,766,1022,768,1513,1097,730,1863,998,79,No
2016-12-27 09:00:00,1482829200,68,80,1301,3,0,1749,1250,1855,679,758,1005,389,921,260,478,1835,190,80,No
2016-12-27 10:00:00,1482832800,60,77,790,0,0,1781,396,1547,434,1082,1506,1164,908,231,1300,1580,895,81,No
2016-12-27 11:00:00,1482836400,63,79,1074,2,1,1056,1701,1576,304,1639,1297,690,675,1030,881,963,1360,82,No
2016-12-27 12:00:00,1482840000,68,77,1864,1,2,630,1487,1725,561,274,1525,941,407,727,407,1105,1837,83,No
2016-12-27 13:00:00,1482843600,62,85,1962,0,0,157,1765,1012,530,528,1696,1021,498,1283,966,1058,1583,84,No
2016-12-27 14:00:00,1482847200,64,84,858,2,1,1672,953,883,1543,871,1526,284,427,449,359,290,1166,85,No
2016-12-27 15:00:00,1482850800,63,85,1976,2,2,1183,813,220,1089,1501,313,637,526,1816,1085,917,367,86,No
2016-12-27 16:00:00,1482854400,66,81,2004,2,1,1208,1924,1362,1675,1847,509,853,1568,233,723,940,508,87,No
2016-12-27 17:00:00,1482858000,60,81,1653,3,2,1416,619,1560,820,633,1983,1530,886,1702,1570,278,1774,88,No
2016-12-27 18:00:00,1482861600,64,77,1119,1,2,807,1360,1934,679,1053,1977,1193,1865,238,857,1010,1407,89,No
2016-12-27 19:00:00,1482865200,67,82,1787,1,1,1744,589,1975,277,1742,1636,334,158,1356,458,211,238,90,No
2016-12-27 20:00:00,1482868800,61,80,604,0,1,314,1843,2009,467,1016,597,607,1720,1165,508,908,1088,91,No
2016-12-27 21:00:00,1482872400,62,83,1165,3,1,1277,1742,196,937,1819,733,1016,594,1454,1460,1099,1461,92,No
2016-12-27 22:00:00,1482876000,64,80,1679,0,2,286,422,1586,283,833,1201,1343,1229,813,1911,803,1170,93,No
2016-12-27 23:00:00,1482879600,66,82,257,3,2,1797,286,251,505,1750,683,1609,1424,1134,1710,820,379,94,No
2016-12-28 00:00:00,1482883200,61,85,833,3,1,1733,1613,494,1230,1976,2003,553,661,1308,1696,772,951,95,No
2016-12-28 01:00:00,1482886800,65,78,1938,3,2,656,1088,1090,1978,401,300,662,1812,922,1457,501,214,96,No
2016-12-28 02:00:00,1482890400,60,80,774,1,1,1171,1591,1837,807,1617,1870,1676,485,874,660,835,841,97,No
2016-12-28 03:00:00,1482894000,66,82,1889,1,1,1220,871,2002,619,874,1097,348,335,746,1175,227,1441,98,No
2016-12-28 04:00:00,1482897600,65,77,1429,1,0,569,1417,741,1144,1588,1318,1501,909,1410,160,929,541,99,No
2016-12-28 05:00:00,1482901200,61,85,724,0,2,279,1250,1622,965,1387,265,1973,1581,1325,784,806,1701,100,No
2016-12-28 06:00:00,1482904800,68,79,336,3,2,364,1042,465,1279,1132,782,1418,1300,1816,592,1934,1413,101,No
2016-12-28 07:00:00,1482908400,63,78,1866,2,0,738,1094,405,281,866,495,1178,1521,1278,693,1953,1402,102,No
2016-12-28 08:00:00,1482912000,64,83,966,2,2,502,1600,1598,703,1963,199,371,678,1681,1268,1565,1959,103,No
